"","Phylum","Arid dust","Arid limestone","Estimate diff.","low CI","high CI","Arid dust","Hyperarid dolomite","Estimate diff.","low CI","high CI","Hyperarid loess soil","Arid limestone","Estimate diff.","low CI","high CI","Hyperarid loess soil","Hyperarid dolomite","Estimate diff.","low CI","high CI","Hyperarid dust","Hyperarid dolomite","Estimate diff.","low CI","high CI","Arid limestone","Hyperarid dolomite","Estimate diff.","low CI","high CI","Arid limestone","Arid loess soil","Estimate diff.","low CI","high CI","Hyperarid dolomite","Arid loess soil","Estimate diff.","low CI","high CI"
"1","Proteobacteria",41.317281244995,21.2144431916552,-8.83774154732956,-57.3187036871169,77.1051423668847,41.317281244995,44.3256252417897,3.71109391047879,-45.0530771249238,61.6804009877796,42.6135975655092,21.2144431916552,-24.3334766702333,-44.6403319780467,-10.5086020314104,42.6135975655092,44.3256252417897,2.73442406868917,-31.6191272167082,23.2557641707752,90.7957807957808,44.3256252417897,-41.7985011782129,-92.6999413774464,-22.8842908785848,21.2144431916552,44.3256252417897,-31.9418204954711,-43.7181841721423,-14.5022659760319,21.2144431916552,17.4158536961754,-3.91128825904556,-9.1492859652155,9.08912682028247,44.3256252417897,17.4158536961754,-35.7978547336304,-43.181792748302,-5.62640207633382
"2","Deinococcus-Thermus",0.177117071038846,9.80601366627509,3.76356877078699,0.115952457512691,28.8971507026827,0.177117071038846,11.5054311941353,-12.4289928799477,-16.4681931087315,-6.62691150910199,5.2477152034608,9.80601366627509,0.131984480111332,-8.03595631210004,20.8198380266952,5.2477152034608,11.5054311941353,6.27928865633042,-1.5593241034847,12.9475397784515,0.152956704680843,11.5054311941353,11.957743756449,6.55337217506051,16.590053175489,9.80601366627509,11.5054311941353,-5.99200698241312,-11.3739743666394,7.94874027839054,9.80601366627509,0.327434251367469,2.54522453667445,0.172643174053003,24.9922558340202,11.5054311941353,0.327434251367469,-11.9707051158679,-16.1429344807258,-6.64311038109346
"3","Bacteroidetes",36.8555413416528,5.02026078018397,-27.1829615930301,-68.3427023368873,13.9767608785961,36.8555413416528,7.39092556107336,29.6422886860004,-10.441614683722,67.9413210165545,2.26164280452572,5.02026078018397,2.066665557697,-1.35409218944752,4.98848551054802,2.26164280452572,7.39092556107336,5.62786950409896,-0.994817734745628,10.0975854134128,0.973167869719594,7.39092556107336,7.65167940443918,-0.82218620185905,15.0872946436875,5.02026078018397,7.39092556107336,-3.57029463899389,-6.95158252262985,1.64950025309041,5.02026078018397,5.72176072992824,-1.64137875303762,-5.56996876812211,2.83398599078788,7.39092556107336,5.72176072992824,-2.61894370918103,-7.94304871742236,5.14108082394382
"4","Cyanobacteria",1.53477567922391,6.56365725652374,2.95794177022546,-2.45540727345806,18.180307691667,1.53477567922391,9.06735887201046,-3.3248330633412,-37.7386108129838,2.34457877830875,0.471934968668547,6.56365725652374,3.08027626110899,0.671346151216896,18.0874182858221,0.471934968668547,9.06735887201046,5.27212636078317,0.0686145790166759,24.4377942504214,0.626869247558903,9.06735887201046,4.20821498696065,-0.590617821628141,37.8005207205785,6.56365725652374,9.06735887201046,0.262763228180588,-7.31159821640642,5.10388046424121,6.56365725652374,3.51627212553427,1.125469565115,-3.69232585555385,14.6146522570691,9.06735887201046,3.51627212553427,-1.63892238740706,-23.7026856053069,4.78133309080169
"5","Acidobacteria",1.29384085558363,1.71261470735581,-0.20007739526967,-1.87599816317808,6.84353972590749,1.29384085558363,2.69928388247917,-1.60799736416799,-3.89149807894982,1.98748217508631,1.45477534374854,1.71261470735581,-0.00745102149655504,-1.44045408764094,1.13974894682075,1.45477534374854,2.69928388247917,1.66950972236128,-0.800038798368388,2.80988309163285,0.580270925098511,2.69928388247917,2.40738730806143,-0.873815717506833,4.20497483351033,1.71261470735581,2.69928388247917,-1.54041936693065,-2.53824713479603,0.111477866638479,1.71261470735581,10.0439395762883,-8.59668953105382,-10.4183162705607,-7.39432927208263,2.69928388247917,10.0439395762883,7.03846752404036,5.71024072042998,9.48173966307639
"6","Actinobacteria",8.03063947212712,41.4837829200957,36.9099936830082,-10.127380789075,56.9345241571827,8.03063947212712,20.6402443427772,-6.63604354583843,-44.9327410298236,9.86326282334085,23.4310676662835,41.4837829200957,20.5562660839263,-6.17456076847769,41.7387659693226,23.4310676662835,20.6402443427772,-6.06393495117745,-23.057213887366,22.1919959674517,3.1962321617494,20.6402443427772,12.8427437520243,-1.95427462720533,46.6926522352685,41.4837829200957,20.6402443427772,21.9016009970986,7.16780000870648,40.3133384956865,41.4837829200957,29.5601128519233,17.1140135000434,-11.0342074269034,33.2275811028892,20.6402443427772,29.5601128519233,15.8724193139337,-19.1068800703664,25.7587637553812
"7","Firmicutes",7.23897786174182,0.446122807784282,-6.67183105360007,-8.61807212785761,-4.81220657276995,7.23897786174182,1.5502360475575,5.34342858384996,0.255191468992031,8.72110057704565,0.913081795700748,0.446122807784282,-0.346227134457302,-1.01263007703563,-0.0335774356585301,0.913081795700748,1.5502360475575,0.127818228099402,-0.66657977678678,2.12922686157887,1.6275057654368,1.5502360475575,-0.205295490403405,-2.27451547257289,4.52117099197233,0.446122807784282,1.5502360475575,-0.53257742608998,-1.66140436696897,-0.203604143658554,0.446122807784282,1.45722911019713,-0.998043739244645,-1.26714541226761,-0.788235724478049,1.5502360475575,1.45722911019713,0.522364747642927,-1.50598192031715,1.11990971690315
"8","Gemmatimonadetes",0.900124275913961,1.01692241331738,0.109616902941448,-1.563363315358,2.36809669396178,0.900124275913961,0.35383029103944,0.492752315004583,-0.593911091173336,1.57940654706399,2.2509933812293,1.01692241331738,-1.28039212900698,-2.6300117833863,0.146550546489544,2.2509933812293,0.35383029103944,-1.9238011395928,-2.86521677451983,-0.965772636488409,0.115432874053564,0.35383029103944,0.226294433417827,-0.114648775213297,0.698615426931358,1.01692241331738,0.35383029103944,0.575367013601161,0.0679780943263927,1.12543652467133,1.01692241331738,5.24019577561586,-4.25629524962614,-5.19612034404296,-3.07454546011478,0.35383029103944,5.24019577561586,4.95849405637684,4.37145691077575,5.33220169898064
"9","Chloroflexi",1.4124909023138,11.668862417024,8.68753987453506,-1.88827260627164,27.5564511436081,1.4124909023138,1.15205409184216,0.261799190557423,-2.3882311082668,2.12975088303958,19.3898067574863,11.668862417024,-8.39738541773249,-19.8422943676059,5.72615567283906,19.3898067574863,1.15205409184216,-21.0537175185981,-23.1767705385939,-10.7649340818583,1.07045176010693,1.15205409184216,0.134435365131476,-1.82295296979977,2.76563530981575,11.668862417024,1.15205409184216,8.96024309622296,4.21976852796802,15.5725707005427,11.668862417024,16.7720183026302,-6.71382428169116,-15.0909812618028,6.62676388256487,1.15205409184216,16.7720183026302,16.2042020940745,13.6864181246628,17.4018862187278
